ZipCode	Population	PersonsPerHousehold	AverageHouseValue	IncomePerHousehold	State	City	CountyName	popden	electricity (kWh)	Nat. Gas (cu.ft.)	FUELOIL (gallons)	Vehicle miles traveled	Transport (tCO2e/yr)	Housing (tCO2e/yr)	Food (tCO2e/yr)	Goods (tCO2e/yr)	Services (tCO2e/yr)	Total Household Carbon Footprint (tCO2e/yr)	HouseholdsPerZipCode	Total Zip Code Carbon Footprint (tCO2e/yr)
8758	5355	2.65	99900	45906	NJ	WARETOWN	OCEAN	267.6065763	10972.372	68082.20641	39.79003913	23060	15.97373192	13.59476862	7.95	5.466453071	6.107280835	49.09223445	2391	117379.5326
8759	17417	1.58	58300	23914	NJ	MANCHESTER TOWNSHIP	OCEAN	744.8812349	5572.357799	18502.07838	106.2772701	13985	9.781025245	7.99738341	4.74	3.670663365	4.147879251	30.33695127	11841	359219.84
8801	8223	2.69	289800	99010	NJ	ANNANDALE	HUNTERDON	486.2131405	12711.56715	54739.53484	296.5720644	32045	23.66447188	17.38144045	8.07	8.867062611	10.7027292	68.68570414	2679	184009.0014
8802	3933	2.95	239900	77079	NJ	ASBURY	HUNTERDON	145.2458625	12339.28252	22244.78144	523.5147082	36930	25.70767911	17.75112027	8.85	7.554124693	8.818175347	68.68109942	1392	95604.0904
8804	1955	2.73	189500	74500	NJ	BLOOMSBURY	HUNTERDON	254.4293813	10697.67195	22196.38748	538.1129844	32428	22.87054856	16.98410615	8.19	7.338761581	8.587703477	63.97111977	751	48042.31095
8805	12053	2.78	167700	50634	NJ	BOUND BROOK	SOMERSET	4067.439929	9948.32192	74519.04461	61.05898687	20296	14.4349538	13.65430873	8.34	5.812427499	6.522702888	48.76439292	4497	219293.475
8807	36314	2.7	262500	86517	NJ	BRIDGEWATER	SOMERSET	1437.389162	12728.16749	76868.82445	62.47058239	26449	19.70090537	15.72503035	8.1	8.084081132	9.624099096	61.23411595	13484	825680.8195
8809	6623	2.36	227400	68889	NJ	CLINTON	HUNTERDON	884.7405959	8936.972084	40725.11959	242.1947081	24318	17.77528412	13.25996802	7.08	6.814660785	8.078209147	53.00812207	2101	111370.0645
8810	7235	3.09	174500	80104	NJ	DAYTON	MIDDLESEX	932.9974972	12010.68483	77895.90773	40.38503135	27197	19.78160823	14.96626653	9.27	7.83382013	9.092438645	60.94413354	2531	154249.602
8812	12566	2.79	177400	67377	NJ	DUNELLEN	MIDDLESEX	2219.658587	11293.06525	78441.66687	125.94481	25649	18.40588299	15.73975847	8.37	6.88929651	7.972270797	57.37720878	4466	256246.6144
8816	45551	2.84	212100	75891	NJ	EAST BRUNSWICK	MIDDLESEX	2071.327872	11860.9496	85984.34878	50.33495269	25649	18.74230065	15.66235014	8.52	7.449375513	8.711204719	59.08523102	16242	959662.3223
8817	45274	2.72	160300	63980	NJ	EDISON	MIDDLESEX	4610.472884	9305.406996	71741.63864	66.76248254	20871	15.3472842	13.11742883	8.16	6.646515578	7.674638027	50.94586663	16716	851611.1066
8820	37543	2.92	237700	85927	NJ	EDISON	MIDDLESEX	3622.704184	11671.42209	83645.41031	41.66890553	25134	18.81286786	15.27419196	8.76	8.121317704	9.583939145	60.55231667	12961	784818.5763
8821	307	2.72	172900	44659	NJ	FLAGTOWN	SOMERSET	819.7750025	10272.43257	84399.09505	40.0777259	26683	18.28551307	14.33426552	8.16	5.204231586	5.972879776	51.95688995	116	6026.999235
8822	28787	2.74	248800	77639	NJ	FLEMINGTON	HUNTERDON	442.6651316	11606.91943	63150.67624	243.7579382	29053	20.93083364	16.46772701	8.22	7.529261758	8.857815569	62.00563798	10614	658127.8415
8823	7389	2.4	144300	64051	NJ	FRANKLIN PARK	SOMERSET	1996.828963	9534.365251	70431.66447	19.61927573	21424	15.76667944	12.63366111	7.2	6.547415464	7.665726985	49.81348301	3059	152379.4445
8824	11777	3.13	198300	89354	NJ	KENDALL PARK	MIDDLESEX	3005.041233	13740.46792	95093.39383	30.12060246	29723	21.71164322	17.19933633	9.39	8.426782985	9.892994153	66.62075669	3835	255490.6019
8825	4675	2.67	202800	59432	NJ	FRENCHTOWN	HUNTERDON	164.338832	9661.050702	21987.62841	511.2282956	29046	20.20359798	15.92023766	8.01	6.337099216	7.278428521	57.74936338	1747	100888.1378
8826	6003	2.65	248200	75371	NJ	GLEN GARDNER	HUNTERDON	225.3595532	10395.66888	36591.38617	401.1015421	32284	22.86737633	15.93791824	7.95	7.326686639	8.65322134	62.73520255	2197	137829.24
8827	4350	2.91	243900	79393	NJ	HAMPTON	HUNTERDON	314.0649777	10801.87362	25256.90334	528.8458715	34537	24.30374023	17.12505736	8.73	7.738203462	9.023635715	66.92063677	1492	99845.59006
8828	1825	2.45	148300	60125	NJ	HELMETTA	MIDDLESEX	2203.683109	10024.37181	70908.27634	28.84491407	24692	17.61140052	12.97094629	7.35	6.302891176	7.326983598	51.56222159	769	39651.3484
8829	3798	2.64	163300	69063	NJ	HIGH BRIDGE	HUNTERDON	1561.348285	9054.201274	37805.68029	341.9577671	27471	19.63465055	14.47475656	7.92	6.943763162	8.11040076	57.08357103	1487	84883.27012
8830	16450	2.78	151300	65506	NJ	ISELIN	MIDDLESEX	4991.149433	10115.45965	76709.63689	113.3680956	22770	16.55926043	14.64787389	8.34	6.769357753	7.810342218	54.12683429	6039	326871.9523
8831	34370	2.24	168600	54685	NJ	MONROE TOWNSHIP	MIDDLESEX	760.3776898	8751.090207	51759.24037	64.24651297	21652	15.57580301	11.70493368	6.72	5.879106926	6.845267904	46.72511152	15634	730500.3935
8832	3018	2.77	116000	51411	NJ	KEASBEY	MIDDLESEX	1284.963963	7707.141235	61983.57655	46.48035673	19397	13.92152045	11.06528887	8.31	5.851513809	6.588392049	45.73671518	1109	50722.01713
8833	8427	2.82	290100	100816	NJ	LEBANON	HUNTERDON	248.4196229	12704.21767	43905.8978	458.3248712	36426	26.367074	18.68179371	8.46	9.072189348	10.87201143	73.45306849	3041	223370.7813
8835	10354	2.51	146200	51258	NJ	MANVILLE	SOMERSET	3546.931411	9576.405531	75533.50903	89.05502166	21853	15.48893977	13.90172252	7.53	5.755925327	6.562690418	49.23927804	4302	211827.3741
8836	3962	2.84	358200	113639	NJ	MARTINSVILLE	SOMERSET	714.9483575	14801.38798	89669.97022	145.0680622	33916	25.36367815	19.01725209	8.52	9.869176798	11.97816356	74.74827059	1424	106441.5373
8837	14855	2.31	168200	57013	NJ	EDISON	MIDDLESEX	1532.625475	8626.486221	62197.82505	94.86196261	19907	14.57883089	12.33235642	6.93	6.053360582	7.050382422	46.94493032	6339	297583.9133
8840	15705	2.64	184000	73461	NJ	METUCHEN	MIDDLESEX	5089.633287	10986.90554	70597.07228	191.2775701	22581	16.8062527	15.807283	7.92	7.225692961	8.491032449	56.25026111	6075	341720.3362
8846	13717	2.71	164200	60723	NJ	MIDDLESEX	MIDDLESEX	3962.925255	11382.17066	78689.71973	71.78035013	24374	17.37200147	15.01622544	8.13	6.434154359	7.392236774	54.34461804	5130	278787.8905
8848	8600	2.76	206000	70876	NJ	MILFORD	HUNTERDON	226.5875395	11427.59152	24654.04434	507.866803	32453	22.73836774	17.06127765	8.28	7.10644835	8.274058811	63.46015255	3220	204341.6912
8850	8461	2.71	185200	71817	NJ	MILLTOWN	MIDDLESEX	3022.290869	11700.46541	86897.17429	98.5186165	25850	18.72632253	16.22966601	8.13	7.152473541	8.353422438	58.59188452	3164	185384.7226
8852	13712	2.58	198700	71712	NJ	MONMOUTH JUNCTION	MIDDLESEX	981.6112542	9996.39804	67867.37299	23.82137093	25446	18.51807333	12.787512	7.74	7.084981384	8.335509211	54.46607592	5439	296240.9869
8853	12241	3.1	279700	100432	NJ	NESHANIC STATION	SOMERSET	384.6811971	14799.02527	72981.7151	211.0666629	37104	26.72870698	18.67140878	9.3	9.101186224	10.84656507	74.64786706	3984	297397.1024
8854	50511	2.84	170900	68709	NJ	PISCATAWAY	MIDDLESEX	2685.880836	10354.58782	75183.24429	69.0233725	23308	17.00726504	14.12847554	8.52	6.99255411	8.090146626	54.73844131	16953	927980.7956
8857	36142	2.78	168200	65855	NJ	OLD BRIDGE	MIDDLESEX	1518.737852	11037.10016	79123.19223	37.74391767	24802	17.82849311	14.44855777	8.34	6.784581701	7.839508627	55.24114121	13085	722830.3328
8858	177	2.49	327300	94037	NJ	OLDWICK	HUNTERDON	64.11310566	10881.1298	15597.24265	831.697625	38857	27.75946822	20.39879241	7.47	8.401731175	10.2510474	74.28103921	72	5348.234823
8859	20129	2.71	151400	60486	NJ	PARLIN	MIDDLESEX	3265.271825	10032.1078	74001.8557	31.59890752	22846	16.42793171	13.39468595	8.13	6.41181331	7.37068691	51.73511787	7517	388892.8811
8861	49368	3.17	128200	38188	NJ	PERTH AMBOY	MIDDLESEX	9599.843192	8148.32278	63240.92468	147.6380446	14553	10.29044587	12.86079013	9.51	5.157555557	5.466311318	43.28510287	16035	694076.6245
8863	11698	2.63	155500	56903	NJ	FORDS	MIDDLESEX	6886.166916	9303.488329	67112.75317	202.3258057	21465	15.45361151	14.6585225	7.89	6.153534827	7.056437315	51.21210615	4538	232400.5377
8865	28925	2.52	118200	44092	NJ	PHILLIPSBURG	WARREN	695.1544192	8493.259417	51382.42625	349.5241075	20165	14.1537584	15.07395697	7.56	5.303703779	5.943536237	48.03495539	12358	593615.9787
8867	4384	2.93	311500	94953	NJ	PITTSTOWN	HUNTERDON	153.9328924	12230.59355	24649.70195	575.3513803	37720	26.93177869	18.57960479	8.79	8.685624484	10.36303156	73.35003952	1561	114499.4117
8869	6431	2.49	182400	51278	NJ	RARITAN	SOMERSET	3017.844749	9272.793254	71541.2254	117.0197698	20383	14.59322324	13.85638612	7.47	5.746484839	6.562863848	48.22895805	2672	128867.7759
8872	18640	2.71	152800	57961	NJ	SAYREVILLE	MIDDLESEX	2485.340624	9980.857721	72973.49417	71.42266993	23501	16.71485059	13.78893771	8.13	6.267821425	7.154752728	52.05636246	6975	363093.1281
8873	41197	2.61	171000	68047	NJ	SOMERSET	SOMERSET	1284.303773	10340.58628	75011.64346	65.62337301	22547	16.57568138	14.09891566	7.83	6.864336645	8.020392805	53.38932648	15796	843337.8011
8876	41956	2.6	196100	68213	NJ	SOMERVILLE	SOMERSET	1224.713645	10293.79741	67765.10605	87.02485041	23218	16.99463207	13.9236816	7.8	6.874977924	8.034759531	53.62805112	16233	870544.1539
8879	21956	2.68	141300	52976	NJ	SOUTH AMBOY	MIDDLESEX	2763.800656	9360.488144	68666.11379	138.8380814	21443	15.26194904	13.98106957	8.04	5.926817385	6.720203217	49.93003921	8440	421409.5309
8880	4492	2.75	132800	48984	NJ	SOUTH BOUND BROOK	SOMERSET	5753.773833	9213.313369	68795.12172	76.2294055	20591	14.55701791	13.02357318	8.25	5.695933176	6.378343593	47.90486787	1676	80288.55855
8882	15322	2.72	149600	52324	NJ	SOUTH RIVER	MIDDLESEX	5387.563877	9940.393709	77637.24555	109.0498106	22065	15.60756429	14.5650495	8.16	5.899318276	6.66585154	50.89778361	5769	293629.3136
8884	7892	2.54	155100	55833	NJ	SPOTSWOOD	MIDDLESEX	3392.607966	9908.975919	72459.07399	62.42229088	23629	16.75935717	13.66879293	7.62	6.059924119	6.960198346	51.06827256	3163	161528.9461
8886	4854	3.05	231400	86131	NJ	STEWARTSVILLE	WARREN	369.7818873	14849.33993	62622.39682	236.9281905	33052	23.65726037	18.24473597	9.15	8.180859407	9.608343812	68.84119955	1657	114069.8677
8887	994	1.9	134600	53828	NJ	THREE BRIDGES	HUNTERDON	2856.346463	8308.346451	56157.69933	87.55022274	19209	14.1567416	11.74357304	5.7	5.663331176	6.747734999	44.01138082	540	23766.14564
8889	9369	2.75	278100	95476	NJ	WHITEHOUSE STATION	HUNTERDON	405.3984939	13126.72877	65472.15388	278.9229227	34333	24.89353724	18.02235411	8.25	8.686983216	10.4036229	70.25649746	3466	243509.0202
8901	48652	3.22	122600	36048	NJ	NEW BRUNSWICK	MIDDLESEX	8160.292759	7841.573675	63262.39974	104.710188	14358	10.07281599	12.08535796	9.66	5.034669558	5.283178387	42.13602189	13921	586575.5608
8902	36845	2.58	180700	61277	NJ	NORTH BRUNSWICK	MIDDLESEX	2649.085949	9466.737547	72503.18797	46.99408727	21262	15.51724729	13.06996376	7.74	6.419629369	7.432915219	50.17975564	14186	711850.0135
8904	13999	2.37	183300	53250	NJ	HIGHLAND PARK	MIDDLESEX	7402.922248	7584.261636	58526.38289	148.8046196	18031	13.25604765	12.21291004	7.11	5.833582021	6.727822789	45.1403625	6071	274047.1407
